start,split,weeks_since,auroc_energy_teacherA,auroc_energy_kdA,auroc_energy_ls,auroc_energy_directTS,auroc_energy_enddA,auroc_msp_teacherA,auroc_msp_kdA,auroc_msp_ls,auroc_msp_directTS,auroc_msp_enddA,f1_kdA,ece_kdA,nll_kdA,f1_ls,ece_ls,nll_ls,f1_directTS,ece_directTS,nll_directTS,rho_kdA_A,rho_kdA_B,rho_kdB_A,rho_kdB_B,rho_kdA4_A,rho_kdA4_B,rho_kdB4_A,rho_kdB4_B,rho_direct_A,rho_direct_B,analysis
24,test_w41-44,15.5,0.84745865435,0.84343944735,0.8200916603999999,0.8406890314999999,0.75340202005,0.87664804305,0.8446998180999999,0.8476396597999999,0.8518128644166667,0.8436373755666665,0.8167901844988964,0.03261406168619792,0.4928072614954047,0.8123666413345115,0.03738835632324219,0.49784885613676666,0.821041517507268,0.03143065714518229,0.49991152067948075,0.7493380329851558,0.7121803337374639,0.7480257542112994,0.7121675413801904,0.8743361245127865,0.8254071707530668,0.8559830797461856,0.843732112063683,0.7557236237238347,0.7205331733448299,primary
24,test_w45-48,19.5,0.82730202795,0.8228693976666667,0.7982859503333333,0.8211495970166667,0.7342245067833333,0.85769818825,0.8255772741666665,0.8242854573999998,0.8345995812666666,0.82098865625,0.7797716018858589,0.04736049153645833,0.6817449741286836,0.7829073386093264,0.04852263753255208,0.6600565682557633,0.7874697007790437,0.04643357686360677,0.6803351025155545,0.7546877598130803,0.7163764575800151,0.7531224993200492,0.7170271825287525,0.8686155747849658,0.8211602058952385,0.8498857036860588,0.8366071475261123,0.7593526037233852,0.7230175860500498,primary
24,test_w49-51,23.0,0.81647238425,0.8107225565333331,0.7890029168333332,0.8124815689333333,0.72895294465,0.84640862365,0.8155878744499999,0.8127680023666666,0.8254983081,0.8116853717333332,0.753250244444402,0.061638394978841146,0.833661067990644,0.7551437526823128,0.0612190049235026,0.8031565442276408,0.7628130969971741,0.06144480163574218,0.8398323473496659,0.7576639620625472,0.7210658712999157,0.7564736899337535,0.7218995492009361,0.8616964860085682,0.8139233911605117,0.8438909380845966,0.8292086902563838,0.7610972199095912,0.7261687639763448,primary
37,test_w42-45,3.5,0.87181626905,0.8688495540166666,0.8562948169666665,0.8687395931499999,0.7549245081333333,0.9081538895,0.8862847286166666,0.8826732119499999,0.8863208250499999,0.8800610908333333,0.9144234500164767,0.003778770345052083,0.2578484041825897,0.9072649291976306,0.007907949015299478,0.26560633574831843,0.915145498836304,0.0034011696370442705,0.24731332008739765,0.752838747184954,0.7186490999683748,0.7531870167795327,0.7203475758992423,0.8938109234967566,0.8458114560266577,0.8777015360414329,0.8698070567568097,0.7541554577011194,0.7215986040601297,primary
37,test_w46-49,7.5,0.8525760366,0.8474872698666666,0.8285715608833332,0.8471066909166667,0.7360799622166666,0.88725656985,0.8657054437333334,0.8567580880166665,0.8655639499666666,0.8575978559833333,0.8716075514125867,0.028870516357421876,0.4953903364275143,0.8646149616181553,0.027111378377278644,0.47671379176260803,0.8722148759697627,0.02963448059082031,0.4784616974667499,0.7562278463632415,0.7186259746006716,0.7590200429466178,0.7229944393682728,0.8841409869927769,0.8348960469326296,0.8668101585026158,0.8562851274677972,0.7592742512251893,0.7235171727555695,primary
37,test_w51-51,11.0,0.8280194906950595,0.8368120713722971,0.8161346302117993,0.8346347774539724,0.7220406229682492,0.8710286888180087,0.85667754820747,0.8424961534607647,0.8568763771923786,0.8460678236459456,0.8222913583129462,0.04918230936686197,0.7361330553510634,0.8131745787599047,0.04676134582519531,0.7204417901734057,0.8224705296909246,0.05007246704101562,0.7498332915570032,0.702231343458986,0.667585839863561,0.7073931509122157,0.6726544228672521,0.8972897248428584,0.843727214117921,0.8775483942272797,0.8704136315631695,0.7060610499976958,0.6725229884968162,primary
11,test_w16-19,3.5,0.8722874147884978,0.8583801231756805,0.8567756760742004,0.859502428144858,0.8141103147275379,0.905855566514553,0.8792647885451084,0.8749449162749379,0.8802388434156696,0.8752878980174952,0.9001898108036084,0.004339440290972364,0.277410086161998,0.8915411682663936,0.006735444436071932,0.2776053866158291,0.8998364397429833,0.003599348715448243,0.28592479615554267,0.7625702423860203,0.7162605312205546,0.7605489546065253,0.7158287560518544,0.8944113905626706,0.8435888136739209,0.8785851265134474,0.8606278531198811,0.7628720167624367,0.7173968584824078,drop_duplicates
11,test_w20-23,7.5,0.8663508950377735,0.8628770670770979,0.8504144471982802,0.8646932082000797,0.7992977768704908,0.8969255575502794,0.8719044028285837,0.8614924006332276,0.8732628140165465,0.8629993951185766,0.8786617996389243,0.006267021574683686,0.338945088834104,0.8622234260808123,0.009414521398503246,0.3418882691009197,0.8751268237683619,0.007772275773976158,0.3590958961245561,0.762188316319852,0.7115912436052501,0.761912567520495,0.7125905653964637,0.8915458471952946,0.8428412257528852,0.8760743871443668,0.85700953422176,0.7638636328103197,0.7140471460832226,drop_duplicates
11,test_w24-27,11.5,0.8448250209218109,0.8507915260226817,0.8281288058633558,0.8530387233347991,0.7645434312245166,0.8784901503051652,0.8583146492774147,0.8447258346340656,0.8597583018036734,0.8451230542472945,0.8465315011020366,0.01208813558809313,0.41632615109180116,0.8334379349557648,0.011373074877960326,0.39487550473856337,0.8433416963909,0.01371446212818261,0.4350431483113776,0.7505229964066376,0.6997065208535912,0.7522146733612323,0.7022771832803132,0.8874786536380155,0.840402645686886,0.8720885769970594,0.8524650051143494,0.7535378108343775,0.7035548547503957,drop_duplicates
11,test_w28-31,15.5,0.8333122623298675,0.83658741647023,0.8079352369000623,0.8395168945573517,0.7348875024110284,0.8577154223677357,0.8377036874217054,0.822663564893945,0.8400418237169607,0.8233442312641139,0.7859468262484607,0.022480687167476428,0.6185064705304603,0.7725537788591726,0.01980261089138801,0.5209391827276245,0.7779678636268283,0.02539801262509934,0.6069104746804931,0.7477547289780444,0.6931850684919068,0.7506821954693214,0.6965425214820611,0.8754650743821021,0.825060904803397,0.8597853303259027,0.8364149322755957,0.7526190692161824,0.6978585780704097,drop_duplicates
