start,split,weeks_since,flows,unknown,condition,macro_f1_mean,macro_f1_std,auroc_energy_mean,auroc_energy_std,auroc_msp_mean,auroc_msp_std,fpr95_energy_mean,fpr95_energy_std,oscr_energy_mean,oscr_energy_std,ece_mean,ece_std,ece_ts_mean,ece_ts_std,nll_mean,nll_std,nll_ts_mean,nll_ts_std,aurc_mean,aurc_std
11,test_w28-31,15.5,ge5,near,kdA,0.7933215923557051,0.009305719657624417,0.8565806412977753,0.004680889670802103,0.826501135595421,0.007733965053557774,0.6924124513618676,0.020163607004229773,0.7986858589408308,0.0031534405541971183,0.026634882083794834,0.002020250900205506,0.019875358198016665,0.001320058969478701,0.5917811791102091,0.03134520864466864,0.5688624183336893,0.028393525891603346,0.014105765739277633,0.0006830082383048984
11,test_w28-31,15.5,ge5,near,kdA4,0.7728980624553657,0.007527758695159727,0.7999088310388102,0.012421397790537459,0.7876893292326453,0.005779934558963532,0.6685905750108084,0.025237673016332375,0.7414656197347479,0.006399217537081348,0.06900195732639153,0.004352644977207574,0.021994379666093865,0.0040410241494593605,0.644484798113505,0.008169542665408097,0.4724610944588979,0.006086642477248317,0.01743879726881087,0.0009933466115634546
11,test_w28-31,15.5,ge5,near,kdB,0.785376628865143,0.009520516632222727,0.8553754577882188,0.009102518492273084,0.822029115972147,0.004402190696299297,0.6863164721141374,0.03248625939889718,0.7953068789173366,0.008758877532372379,0.028824108248420435,0.005366822259969691,0.02145881214190293,0.004921444897508503,0.584158738454183,0.04564741418014962,0.5620810786883036,0.04163741109385503,0.014773009195579466,0.0013742035207825402
11,test_w28-31,15.5,ge5,near,kdB4,0.7794741456828324,0.004677662952605011,0.7764826705161371,0.01767206902327826,0.766635906688284,0.013337704345296266,0.7006701253782966,0.033911493240053624,0.7238768792875407,0.014441014122730097,0.0721701898645524,0.003014081357310352,0.018636422859171265,0.002173151957192023,0.7196328242619833,0.028058013548943654,0.47710628310839337,0.014900801834015064,0.017471005918791468,0.001065972047380191
11,test_w28-31,15.5,ge5,near,ls,0.779863058097724,0.003068961799720355,0.7928370911891768,0.00870012139832811,0.7985415290162695,0.0019517167068354,0.733916990920882,0.02976088493878997,0.7379513743344969,0.007814772595657316,0.06905593667733077,0.005432181773614513,0.014910441972664501,0.0021533576876806896,0.5063598155975342,0.008189046126861959,0.46617060899734497,0.003709947304218899,0.016982702954039867,0.00024074742145936516
11,test_w28-31,15.5,ge5,near,teacherA,0.8436392003143606,,0.8229807802907502,,0.8373527346569702,,0.7063553826199741,,0.787935594297425,,0.0207823404829163,,0.0171490168900377,,0.3297069072723388,,0.3187106251716614,,0.0068198085282206,
11,test_w28-31,15.5,ge5,near,teacherA_member,0.8328164001280195,0.0065290914377620956,0.807773856731802,0.010014080255552697,0.8018249693957434,0.006319288658885258,0.7066796368352788,0.017050901051806913,0.7698686938702572,0.009591524946584187,0.03984160945371362,0.0006690641800085769,0.0252461462656683,0.0005648911159244389,0.4142299652099609,0.013591954760369463,0.35208160877227784,0.011320129165422986,0.00880169383882916,0.0004143547948454911
11,test_w28-31,15.5,ge5,near,teacherB,0.8364509674849765,,0.7808116094951144,,0.7742022523929456,,0.6946822308690013,,0.7454812927817706,,0.0427864394943861,,0.0254227809908575,,0.4242159128189087,,0.3375798165798187,,0.0086300541605736,
11,test_w32-35,19.5,all,all,direct,0.7396067804741215,0.006917788082864129,0.8191650997666667,0.004954356520467632,0.8184870624166667,0.0010544119638036286,0.6908500000000001,0.00359309059167734,0.7363706554666667,0.0032948453371238343,0.04875826744303103,0.0026421602419578055,0.041054034024824666,0.0021938957133130627,0.8024631341298422,0.03234614820447521,0.7737423777580261,0.029786494254775805,0.024361627912913967,0.0012062251148382646
11,test_w32-35,19.5,all,all,directTS,0.7396067804741215,0.006917788082864129,0.8187409094333332,0.004945944538356329,0.8197355388833333,0.001112218483691409,0.6925333333333333,0.0033709543653590935,0.7358821451333334,0.0032908284913188146,0.041054034024824666,0.0021938957133130627,,,0.7737423777580261,0.029786494254775805,,,0.0243302293811014,0.0011975373879625354
